vocabulary_id,concept_id,lang_code,word,article,pronunciation,level,created_at
403,4,ha,a,null,null,A,2026-02-19 20:40:31.084756+00
404,4,he,ב,null,be,A,2026-02-19 20:40:31.084756+00
405,4,hi,में,null,mein,A,2026-02-19 20:40:31.084756+00
406,4,hu,-ban,null,null,A,2026-02-19 20:40:31.084756+00
407,4,is,í,null,null,A,2026-02-19 20:40:31.084756+00
408,4,ig,n’ime,null,n'ime,A,2026-02-19 20:40:31.084756+00
409,4,ilo,iti,null,null,A,2026-02-19 20:40:31.084756+00
410,4,id,di,null,null,A,2026-02-19 20:40:31.084756+00
411,4,ga,i,null,null,A,2026-02-19 20:40:31.084756+00
412,4,xh,ku,null,null,A,2026-02-19 20:40:31.084756+00
413,4,it,in,null,null,A,2026-02-19 20:40:31.084756+00
414,4,ja,で,null,de,A,2026-02-19 20:40:31.084756+00
415,4,jv,ing,null,null,A,2026-02-19 20:40:31.084756+00
416,4,kn,ನಲ್ಲಿ,null,nalli,A,2026-02-19 20:40:31.084756+00
417,4,kk,ішінде,null,ishinde,A,2026-02-19 20:40:31.084756+00
418,4,km,នៅក្នុង,null,nɨw knong,A,2026-02-19 20:40:31.084756+00
419,4,rw,muri,null,null,A,2026-02-19 20:40:31.084756+00
420,4,rn,muri,null,null,A,2026-02-19 20:40:31.084756+00
421,4,ko,안에,null,ane,A,2026-02-19 20:40:31.084756+00
422,4,ku,di,null,null,A,2026-02-19 20:40:31.084756+00
423,4,kmr,di,null,null,A,2026-02-19 20:40:31.084756+00
424,4,lo,ໃນ,null,nai,A,2026-02-19 20:40:31.084756+00
425,4,la,in,null,null,A,2026-02-19 20:40:31.084756+00
426,4,lv,iekš,null,null,A,2026-02-19 20:40:31.084756+00
427,4,lt,į,null,null,A,2026-02-19 20:40:31.084756+00
428,4,lb,an,null,null,A,2026-02-19 20:40:31.084756+00
429,4,mk,во,null,vo,A,2026-02-19 20:40:31.084756+00
430,4,mg,ao,null,null,A,2026-02-19 20:40:31.084756+00
431,4,ms,di,null,null,A,2026-02-19 20:40:31.084756+00
432,4,ml,യിൽ,null,yil,A,2026-02-19 20:40:31.084756+00
433,4,mt,f’,null,null,A,2026-02-19 20:40:31.084756+00
434,4,mi,i,null,null,A,2026-02-19 20:40:31.084756+00
435,4,mn,дотор,null,dotor,A,2026-02-19 20:40:31.084756+00
436,4,sr-ME,u,null,null,A,2026-02-19 20:40:31.084756+00
437,4,ne,मा,null,mā,A,2026-02-19 20:40:31.084756+00
438,4,nb-NO,i,null,null,A,2026-02-19 20:40:31.084756+00
439,4,nn-NO,i,null,null,A,2026-02-19 20:40:31.084756+00
440,4,oc,dins,null,null,A,2026-02-19 20:40:31.084756+00
441,4,or,ଭିତରେ,null,bhitare,A,2026-02-19 20:40:31.084756+00
442,4,ps,کې,null,ke,A,2026-02-19 20:40:31.084756+00
443,4,fa,در,null,dar,A,2026-02-19 20:40:31.084756+00
444,4,pt-BR,em,null,null,A,2026-02-19 20:40:31.084756+00
445,4,pt-PT,em,null,null,A,2026-02-19 20:40:31.084756+00
446,4,pa,ਵਿੱਚ,null,vicc,A,2026-02-19 20:40:31.084756+00
447,4,ro,în,null,null,A,2026-02-19 20:40:31.084756+00
448,4,rm,en,null,null,A,2026-02-19 20:40:31.084756+00
449,4,ru,в,null,v,A,2026-02-19 20:40:31.084756+00
450,4,sm,i,null,null,A,2026-02-19 20:40:31.084756+00
451,4,sa,मध्ये,null,madhye,A,2026-02-19 20:40:31.084756+00
452,4,gd,ann,null,null,A,2026-02-19 20:40:31.084756+00
453,4,sr,у,null,u,A,2026-02-19 20:40:31.084756+00
454,4,st,ka,null,null,A,2026-02-19 20:40:31.084756+00
455,4,tn,mo,null,null,A,2026-02-19 20:40:31.084756+00
456,4,sn,mukati,null,mukati,A,2026-02-19 20:40:31.084756+00
457,4,scn,nni,null,null,A,2026-02-19 20:40:31.084756+00
458,4,sd,۾,null,me,A,2026-02-19 20:40:31.084756+00
459,4,si,තුළ,null,tula,A,2026-02-19 20:40:31.084756+00
460,4,sk,v,null,null,A,2026-02-19 20:40:31.084756+00
461,4,sl,v,null,null,A,2026-02-19 20:40:31.084756+00
462,4,so,ku jira,null,ku jira,A,2026-02-19 20:40:31.084756+00
463,4,es,en,null,null,A,2026-02-19 20:40:31.084756+00
464,4,su,dina,null,null,A,2026-02-19 20:40:31.084756+00
465,4,sw,katika,null,null,A,2026-02-19 20:40:31.084756+00
466,4,sv,i,null,null,A,2026-02-19 20:40:31.084756+00
467,4,tg,дар,null,dar,A,2026-02-19 20:40:31.084756+00
468,4,ta,இல்,null,il,A,2026-02-19 20:40:31.084756+00
469,4,te,లో,null,lō,A,2026-02-19 20:40:31.084756+00
470,4,th,ใน,null,nai,A,2026-02-19 20:40:31.084756+00
471,4,ti,ኣብ,null,ab,A,2026-02-19 20:40:31.084756+00
472,4,tpi,insait long,null,null,A,2026-02-19 20:40:31.084756+00
473,4,to,ʻi,null,null,A,2026-02-19 20:40:31.084756+00
474,4,tr,-de,null,null,A,2026-02-19 20:40:31.084756+00
475,4,uk,в,null,v,A,2026-02-19 20:40:31.084756+00
476,4,ur,میں,null,mein,A,2026-02-19 20:40:31.084756+00
477,4,uz,ichida,null,ichida,A,2026-02-19 20:40:31.084756+00
478,4,vec,in,null,null,A,2026-02-19 20:40:31.084756+00
479,4,vi,trong,null,null,A,2026-02-19 20:40:31.084756+00
480,4,cy,yn,null,null,A,2026-02-19 20:40:31.084756+00
481,4,wo,ci,null,null,A,2026-02-19 20:40:31.084756+00
482,4,yo,nínú,null,ninu,A,2026-02-19 20:40:31.084756+00
483,4,zu,ku,null,null,A,2026-02-19 20:40:31.084756+00
484,4,zgh,ⴳ,null,g,A,2026-02-19 20:40:31.084756+00
485,5,af,na,null,null,A,2026-02-19 20:40:31.084756+00
486,5,sq,në,null,null,A,2026-02-19 20:40:31.084756+00
487,5,am,ወደ,null,wede,A,2026-02-19 20:40:31.084756+00
488,5,ar-EG,إلى,null,ilā,A,2026-02-19 20:40:31.084756+00
489,5,ar-AE,إلى,null,ilā,A,2026-02-19 20:40:31.084756+00
490,5,ar-IQ,إلى,null,ilā,A,2026-02-19 20:40:31.084756+00
491,5,ar-LB,إلى,null,ilā,A,2026-02-19 20:40:31.084756+00
492,5,ar-MA,لـ,null,l,A,2026-02-19 20:40:31.084756+00
493,5,ar,إلى,null,ilā,A,2026-02-19 20:40:31.084756+00
494,5,hy,դեպի,null,depi,A,2026-02-19 20:40:31.084756+00
495,5,ast,a,null,null,A,2026-02-19 20:40:31.084756+00
496,5,eu,-ra,null,null,A,2026-02-19 20:40:31.084756+00
497,5,be,да,null,da,A,2026-02-19 20:40:31.084756+00
498,5,bn,দিকে,null,dike,A,2026-02-19 20:40:31.084756+00
499,5,bs,do,null,null,A,2026-02-19 20:40:31.084756+00
500,5,br,da,null,null,A,2026-02-19 20:40:31.084756+00
501,5,bg,до,null,do,A,2026-02-19 20:40:31.084756+00
502,5,my,သို့,null,tho,A,2026-02-19 20:40:31.084756+00
503,5,ca,a,null,null,A,2026-02-19 20:40:31.084756+00
504,5,ceb,ngadto,null,null,A,2026-02-19 20:40:31.084756+00
505,5,co,à,null,null,A,2026-02-19 20:40:31.084756+00
506,5,hr,do,null,null,A,2026-02-19 20:40:31.084756+00
507,5,cs,do,null,null,A,2026-02-19 20:40:31.084756+00
508,5,da,til,null,null,A,2026-02-19 20:40:31.084756+00
509,5,nl,naar,null,null,A,2026-02-19 20:40:31.084756+00
510,5,en,to,null,null,A,2026-02-19 20:40:31.084756+00
511,5,eo,al,null,null,A,2026-02-19 20:40:31.084756+00
512,5,et,-le,null,null,A,2026-02-19 20:40:31.084756+00
513,5,fo,til,null,null,A,2026-02-19 20:40:31.084756+00
514,5,fil,sa,null,null,A,2026-02-19 20:40:31.084756+00
515,5,fi,-lle,null,null,A,2026-02-19 20:40:31.084756+00
516,5,fr,à,null,null,A,2026-02-19 20:40:31.084756+00
517,5,fy,nei,null,null,A,2026-02-19 20:40:31.084756+00
518,5,gl,a,null,null,A,2026-02-19 20:40:31.084756+00
519,5,ka,კენ,null,ken,A,2026-02-19 20:40:31.084756+00
520,5,de,zu,null,null,A,2026-02-19 20:40:31.084756+00
521,5,el,σε,null,se,A,2026-02-19 20:40:31.084756+00
522,5,gu,માટે,null,māṭe,A,2026-02-19 20:40:31.084756+00
523,5,ht,pou,null,null,A,2026-02-19 20:40:31.084756+00
524,5,ha,zuwa,null,null,A,2026-02-19 20:40:31.084756+00
525,5,he,ל,null,le,A,2026-02-19 20:40:31.084756+00
526,5,hi,को,null,ko,A,2026-02-19 20:40:31.084756+00
527,5,hu,-hoz,null,null,A,2026-02-19 20:40:31.084756+00
528,5,is,til,null,null,A,2026-02-19 20:40:31.084756+00
529,5,ig,na,null,null,A,2026-02-19 20:40:31.084756+00
530,5,ilo,iti,null,null,A,2026-02-19 20:40:31.084756+00
531,5,id,ke,null,null,A,2026-02-19 20:40:31.084756+00
532,5,ga,chuig,null,null,A,2026-02-19 20:40:31.084756+00
533,5,xh,ukuya,null,null,A,2026-02-19 20:40:31.084756+00
534,5,it,a,null,null,A,2026-02-19 20:40:31.084756+00
535,5,ja,へ,null,e,A,2026-02-19 20:40:31.084756+00
536,5,jv,menyang,null,null,A,2026-02-19 20:40:31.084756+00
537,5,kn,ಗೆ,null,ge,A,2026-02-19 20:40:31.084756+00
538,5,kk,дейін,null,deyin,A,2026-02-19 20:40:31.084756+00
539,5,km,ទៅ,null,tov,A,2026-02-19 20:40:31.084756+00
540,5,rw,kuri,null,null,A,2026-02-19 20:40:31.084756+00
541,5,rn,kuri,null,null,A,2026-02-19 20:40:31.084756+00
542,5,ko,에게,null,ege,A,2026-02-19 20:40:31.084756+00
543,5,ku,bo,null,null,A,2026-02-19 20:40:31.084756+00
544,5,kmr,bo,null,null,A,2026-02-19 20:40:31.084756+00
545,5,lo,ໄປຫາ,null,pai ha,A,2026-02-19 20:40:31.084756+00
546,5,la,ad,null,null,A,2026-02-19 20:40:31.084756+00
547,5,lv,uz,null,null,A,2026-02-19 20:40:31.084756+00
548,5,lt,į,null,null,A,2026-02-19 20:40:31.084756+00
549,5,lb,op,null,null,A,2026-02-19 20:40:31.084756+00
550,5,mk,до,null,do,A,2026-02-19 20:40:31.084756+00
551,5,mg,ho any,null,null,A,2026-02-19 20:40:31.084756+00
552,5,ms,ke,null,null,A,2026-02-19 20:40:31.084756+00
553,5,ml,ലേക്ക്,null,lēkk,A,2026-02-19 20:40:31.084756+00
554,5,mt,lil,null,null,A,2026-02-19 20:40:31.084756+00
555,5,mi,ki,null,null,A,2026-02-19 20:40:31.084756+00
556,5,mn,руу,null,ruu,A,2026-02-19 20:40:31.084756+00
557,5,sr-ME,do,null,null,A,2026-02-19 20:40:31.084756+00
558,5,ne,तर्फ,null,tarfa,A,2026-02-19 20:40:31.084756+00
559,5,nb-NO,til,null,null,A,2026-02-19 20:40:31.084756+00
560,5,nn-NO,til,null,null,A,2026-02-19 20:40:31.084756+00
561,5,oc,a,null,null,A,2026-02-19 20:40:31.084756+00
562,5,or,କୁ,null,ku,A,2026-02-19 20:40:31.084756+00
563,5,ps,ته,null,ta,A,2026-02-19 20:40:31.084756+00
564,5,fa,به,null,be,A,2026-02-19 20:40:31.084756+00
565,5,pt-BR,para,null,null,A,2026-02-19 20:40:31.084756+00
566,5,pt-PT,para,null,null,A,2026-02-19 20:40:31.084756+00
567,5,pa,ਨੂੰ,null,nūṁ,A,2026-02-19 20:40:31.084756+00
568,5,ro,la,null,null,A,2026-02-19 20:40:31.084756+00
569,5,rm,a,null,null,A,2026-02-19 20:40:31.084756+00
570,5,ru,к,null,k,A,2026-02-19 20:40:31.084756+00
571,5,sm,i,null,null,A,2026-02-19 20:40:31.084756+00
572,5,sa,प्रति,null,prati,A,2026-02-19 20:40:31.084756+00
573,5,gd,gu,null,null,A,2026-02-19 20:40:31.084756+00
574,5,sr,до,null,do,A,2026-02-19 20:40:31.084756+00
575,5,st,ho,null,null,A,2026-02-19 20:40:31.084756+00
576,5,tn,go,null,null,A,2026-02-19 20:40:31.084756+00
577,5,sn,ku,null,null,A,2026-02-19 20:40:31.084756+00
578,5,scn,a,null,null,A,2026-02-19 20:40:31.084756+00
579,5,sd,ڏانهن,null,ḍānhan,A,2026-02-19 20:40:31.084756+00
580,5,si,ට,null,ṭa,A,2026-02-19 20:40:31.084756+00
581,5,sk,do,null,null,A,2026-02-19 20:40:31.084756+00
582,5,sl,v,null,null,A,2026-02-19 20:40:31.084756+00
583,5,so,ilaa,null,null,A,2026-02-19 20:40:31.084756+00
584,5,es,a,null,null,A,2026-02-19 20:40:31.084756+00
585,5,su,ka,null,null,A,2026-02-19 20:40:31.084756+00
586,5,sw,kwenda,null,null,A,2026-02-19 20:40:31.084756+00
587,5,sv,till,null,null,A,2026-02-19 20:40:31.084756+00
588,5,tg,ба,null,ba,A,2026-02-19 20:40:31.084756+00
589,5,ta,க்கு,null,kku,A,2026-02-19 20:40:31.084756+00
590,5,te,కు,null,ku,A,2026-02-19 20:40:31.084756+00
591,5,th,ไปยัง,null,pai yang,A,2026-02-19 20:40:31.084756+00
592,5,ti,ናብ,null,nab,A,2026-02-19 20:40:31.084756+00
593,5,tpi,go long,null,null,A,2026-02-19 20:40:31.084756+00
594,5,to,ki,null,null,A,2026-02-19 20:40:31.084756+00
595,5,tr,-e,null,null,A,2026-02-19 20:40:31.084756+00
596,5,uk,до,null,do,A,2026-02-19 20:40:31.084756+00
597,5,ur,کو,null,ko,A,2026-02-19 20:40:31.084756+00
598,5,uz,ga,null,null,A,2026-02-19 20:40:31.084756+00
599,5,vec,a,null,null,A,2026-02-19 20:40:31.084756+00
600,5,vi,đến,null,null,A,2026-02-19 20:40:31.084756+00
601,5,cy,i,null,null,A,2026-02-19 20:40:31.084756+00
602,5,wo,ci,null,null,A,2026-02-19 20:40:31.084756+00
603,5,yo,sí,null,si,A,2026-02-19 20:40:31.084756+00
604,5,zu,ku,null,null,A,2026-02-19 20:40:31.084756+00
605,5,zgh,ⵖⵔ,null,ɣer,A,2026-02-19 20:40:31.084756+00
606,6,af,hê,null,null,A,2026-02-19 20:40:31.084756+00
607,6,sq,kam,null,null,A,2026-02-19 20:40:31.084756+00
608,6,am,መኖር,null,menor,A,2026-02-19 20:40:31.084756+00
609,6,ar-EG,يملك,null,yemlik,A,2026-02-19 20:40:31.084756+00
610,6,ar-AE,يمتلك,null,yimtlik,A,2026-02-19 20:40:31.084756+00
611,6,ar-IQ,يمتلك,null,yimtlik,A,2026-02-19 20:40:31.084756+00
612,6,ar-LB,يمتلك,null,yimtlik,A,2026-02-19 20:40:31.084756+00
613,6,ar-MA,يملك,null,yamlek,A,2026-02-19 20:40:31.084756+00
614,6,ar,يمتلك,null,yamtalik,A,2026-02-19 20:40:31.084756+00
615,6,hy,ունենալ,null,unenal,A,2026-02-19 20:40:31.084756+00
616,6,ast,haber,null,null,A,2026-02-19 20:40:31.084756+00
617,6,eu,izan,null,null,A,2026-02-19 20:40:31.084756+00
618,6,be,мець,null,mets,A,2026-02-19 20:40:31.084756+00
619,6,bn,থাকা,null,thaka,A,2026-02-19 20:40:31.084756+00
620,6,bs,imati,null,null,A,2026-02-19 20:40:31.084756+00
621,6,br,kaout,null,null,A,2026-02-19 20:40:31.084756+00
622,6,bg,имам,null,imam,A,2026-02-19 20:40:31.084756+00
623,6,my,ရှိသည်,null,shi thi,A,2026-02-19 20:40:31.084756+00
624,6,ca,tenir,null,null,A,2026-02-19 20:40:31.084756+00
625,6,ceb,adunay,null,null,A,2026-02-19 20:40:31.084756+00
626,6,co,avè,null,null,A,2026-02-19 20:40:31.084756+00
627,6,hr,imati,null,null,A,2026-02-19 20:40:31.084756+00
628,6,cs,mít,null,null,A,2026-02-19 20:40:31.084756+00
629,6,da,have,null,null,A,2026-02-19 20:40:31.084756+00
630,6,nl,hebben,null,null,A,2026-02-19 20:40:31.084756+00
631,6,en,to have,null,null,A,2026-02-19 20:40:31.084756+00
632,6,eo,havi,null,null,A,2026-02-19 20:40:31.084756+00
633,6,et,omama,null,null,A,2026-02-19 20:40:31.084756+00
634,6,fo,hava,null,null,A,2026-02-19 20:40:31.084756+00
635,6,fil,magkaroon,null,null,A,2026-02-19 20:40:31.084756+00
636,6,fi,olla,null,null,A,2026-02-19 20:40:31.084756+00
637,6,fr,avoir,null,null,A,2026-02-19 20:40:31.084756+00
638,6,fy,hawwe,null,null,A,2026-02-19 20:40:31.084756+00
639,6,gl,ter,null,null,A,2026-02-19 20:40:31.084756+00
640,6,ka,ქონა,null,kona,A,2026-02-19 20:40:31.084756+00
641,6,de,haben,null,null,A,2026-02-19 20:40:31.084756+00
642,6,el,έχω,null,écho,A,2026-02-19 20:40:31.084756+00
643,6,gu,હોવું,null,hovũ,A,2026-02-19 20:40:31.084756+00
644,6,ht,genyen,null,null,A,2026-02-19 20:40:31.084756+00
645,6,ha,samu,null,null,A,2026-02-19 20:40:31.084756+00
646,6,he,להיות לו,null,lihyot lo,A,2026-02-19 20:40:31.084756+00
647,6,hi,होना,null,hona,A,2026-02-19 20:40:31.084756+00
648,6,hu,van,null,null,A,2026-02-19 20:40:31.084756+00
649,6,is,hafa,null,null,A,2026-02-19 20:40:31.084756+00
650,6,ig,inwe,null,null,A,2026-02-19 20:40:31.084756+00
651,6,ilo,adda,null,null,A,2026-02-19 20:40:31.084756+00
652,6,id,memiliki,null,null,A,2026-02-19 20:40:31.084756+00
653,6,ga,bíodh,null,null,A,2026-02-19 20:40:31.084756+00
654,6,xh,ukuba,null,null,A,2026-02-19 20:40:31.084756+00
655,6,it,avere,null,null,A,2026-02-19 20:40:31.084756+00
656,6,ja,持つ,null,motsu,A,2026-02-19 20:40:31.084756+00
657,6,jv,duwé,null,null,A,2026-02-19 20:40:31.084756+00
658,6,kn,ಹೊಂದಿರು,null,hondiru,A,2026-02-19 20:40:31.084756+00
659,6,kk,болу,null,bolu,A,2026-02-19 20:40:31.084756+00
660,6,km,មាន,null,mean,A,2026-02-19 20:40:31.084756+00
661,6,rw,kugira,null,null,A,2026-02-19 20:40:31.084756+00
662,6,rn,kugira,null,null,A,2026-02-19 20:40:31.084756+00
663,6,ko,가지다,null,gajida,A,2026-02-19 20:40:31.084756+00
664,6,ku,hebûn,null,null,A,2026-02-19 20:40:31.084756+00
665,6,kmr,hebûn,null,null,A,2026-02-19 20:40:31.084756+00
666,6,lo,ມີ,null,mi,A,2026-02-19 20:40:31.084756+00
667,6,la,habere,null,null,A,2026-02-19 20:40:31.084756+00
668,6,lv,būt,null,null,A,2026-02-19 20:40:31.084756+00
669,6,lt,turėti,null,null,A,2026-02-19 20:40:31.084756+00
670,6,lb,hunn,null,null,A,2026-02-19 20:40:31.084756+00
671,6,mk,има,null,ima,A,2026-02-19 20:40:31.084756+00
672,6,mg,manana,null,null,A,2026-02-19 20:40:31.084756+00
673,6,ms,mempunyai,null,null,A,2026-02-19 20:40:31.084756+00
674,6,ml,ഉണ്ടാകുക,null,uṇṭākuka,A,2026-02-19 20:40:31.084756+00
675,6,mt,ikollok,null,null,A,2026-02-19 20:40:31.084756+00
676,6,mi,whai,null,null,A,2026-02-19 20:40:31.084756+00
677,6,mn,байх,null,baih,A,2026-02-19 20:40:31.084756+00
678,6,sr-ME,imati,null,null,A,2026-02-19 20:40:31.084756+00
679,6,ne,हुनु,null,hunu,A,2026-02-19 20:40:31.084756+00
680,6,nb-NO,ha,null,null,A,2026-02-19 20:40:31.084756+00
681,6,nn-NO,ha,null,null,A,2026-02-19 20:40:31.084756+00
682,6,oc,aver,null,null,A,2026-02-19 20:40:31.084756+00
683,6,or,ଥିବା,null,thibā,A,2026-02-19 20:40:31.084756+00
684,6,ps,لرل,null,laral,A,2026-02-19 20:40:31.084756+00
685,6,fa,داشتن,null,dāshtan,A,2026-02-19 20:40:31.084756+00
686,6,pt-BR,ter,null,null,A,2026-02-19 20:40:31.084756+00
687,6,pt-PT,ter,null,null,A,2026-02-19 20:40:31.084756+00
688,6,pa,ਹੋਣਾ,null,hoṇā,A,2026-02-19 20:40:31.084756+00
689,6,ro,a avea,null,null,A,2026-02-19 20:40:31.084756+00
690,6,rm,avair,null,null,A,2026-02-19 20:40:31.084756+00
691,6,ru,иметь,null,imet,A,2026-02-19 20:40:31.084756+00
692,6,sm,iai,null,null,A,2026-02-19 20:40:31.084756+00
693,6,sa,धृ,null,dhṛ,A,2026-02-19 20:40:31.084756+00
694,6,gd,bi,null,null,A,2026-02-19 20:40:31.084756+00
695,6,sr,имати,null,imati,A,2026-02-19 20:40:31.084756+00
696,6,st,ba le,null,null,A,2026-02-19 20:40:31.084756+00
697,6,tn,nnile,null,null,A,2026-02-19 20:40:31.084756+00
698,6,sn,kuva,null,null,A,2026-02-19 20:40:31.084756+00
699,6,scn,aviri,null,null,A,2026-02-19 20:40:31.084756+00
700,6,sd,هئڻ,null,hu'aṇ,A,2026-02-19 20:40:31.084756+00
701,6,si,තිබෙනවා,null,tibenavā,A,2026-02-19 20:40:31.084756+00
702,6,sk,mať,null,null,A,2026-02-19 20:40:31.084756+00
703,6,sl,imeti,null,null,A,2026-02-19 20:40:31.084756+00
704,6,so,leh,null,null,A,2026-02-19 20:40:31.084756+00
705,6,es,tener,null,null,A,2026-02-19 20:40:31.084756+00
706,6,su,ngagaduhan,null,ngagaduhan,A,2026-02-19 20:40:31.084756+00
707,6,sw,kuwa na,null,null,A,2026-02-19 20:40:31.084756+00
708,6,sv,ha,null,null,A,2026-02-19 20:40:31.084756+00
709,6,tg,доштан,null,doshtan,A,2026-02-19 20:40:31.084756+00
710,6,ta,உள்ளது,null,uḷḷatu,A,2026-02-19 20:40:31.084756+00
711,6,te,ఉండటం,null,uṇḍaṭaṁ,A,2026-02-19 20:40:31.084756+00
712,6,th,มี,null,mi,A,2026-02-19 20:40:31.084756+00
713,6,ti,ኣለዎ,null,alewo,A,2026-02-19 20:40:31.084756+00
714,6,tpi,gat,null,null,A,2026-02-19 20:40:31.084756+00
715,6,to,maʻu,null,null,A,2026-02-19 20:40:31.084756+00
716,6,tr,sahip olmak,null,null,A,2026-02-19 20:40:31.084756+00
717,6,uk,мати,null,maty,A,2026-02-19 20:40:31.084756+00
718,6,ur,ہونا,null,hona,A,2026-02-19 20:40:31.084756+00
719,6,uz,ega bo‘lmoq,null,null,A,2026-02-19 20:40:31.084756+00
720,6,vec,aver,null,null,A,2026-02-19 20:40:31.084756+00
721,6,vi,có,null,null,A,2026-02-19 20:40:31.084756+00
722,6,cy,cael,null,null,A,2026-02-19 20:40:31.084756+00
723,6,wo,am,null,null,A,2026-02-19 20:40:31.084756+00
724,6,yo,ní,null,ni,A,2026-02-19 20:40:31.084756+00
725,6,zu,ukuba,null,null,A,2026-02-19 20:40:31.084756+00
726,6,zgh,ⵙⴰⵎⵎⴰⵔ,null,sammar,A,2026-02-19 20:40:31.084756+00
727,7,af,dit,null,null,A,2026-02-19 20:40:31.084756+00
728,7,sq,atë,null,null,A,2026-02-19 20:40:31.084756+00
729,7,am,እሱ,null,issu,A,2026-02-19 20:40:31.084756+00
730,7,ar-EG,هو,null,huwa,A,2026-02-19 20:40:31.084756+00
731,7,ar-AE,هو,null,huwa,A,2026-02-19 20:40:31.084756+00
732,7,ar-IQ,هو,null,huwa,A,2026-02-19 20:40:31.084756+00
733,7,ar-LB,هو,null,huwa,A,2026-02-19 20:40:31.084756+00
734,7,ar-MA,هو,null,huwa,A,2026-02-19 20:40:31.084756+00
735,7,ar,هو,null,huwa,A,2026-02-19 20:40:31.084756+00
736,7,hy,դա,null,da,A,2026-02-19 20:40:31.084756+00
737,7,ast,ello,null,null,A,2026-02-19 20:40:31.084756+00
738,7,eu,hura,null,null,A,2026-02-19 20:40:31.084756+00
739,7,be,гэта,null,heta,A,2026-02-19 20:40:31.084756+00
740,7,bn,এটা,null,eta,A,2026-02-19 20:40:31.084756+00
741,7,bs,to,null,null,A,2026-02-19 20:40:31.084756+00
742,7,br,an hini,null,null,A,2026-02-19 20:40:31.084756+00
743,7,bg,то,null,to,A,2026-02-19 20:40:31.084756+00
744,7,my,ဒါ,null,da,A,2026-02-19 20:40:31.084756+00
745,7,ca,això,null,null,A,2026-02-19 20:40:31.084756+00
746,7,ceb,kini,null,null,A,2026-02-19 20:40:31.084756+00
747,7,co,què,null,null,A,2026-02-19 20:40:31.084756+00
748,7,hr,to,null,null,A,2026-02-19 20:40:31.084756+00
749,7,cs,to,null,null,A,2026-02-19 20:40:31.084756+00
750,7,da,det,null,null,A,2026-02-19 20:40:31.084756+00
751,7,nl,het,null,null,A,2026-02-19 20:40:31.084756+00
752,7,en,it,null,null,A,2026-02-19 20:40:31.084756+00
753,7,eo,ĝi,null,null,A,2026-02-19 20:40:31.084756+00
754,7,et,see,null,null,A,2026-02-19 20:40:31.084756+00
755,7,fo,tað,null,null,A,2026-02-19 20:40:31.084756+00
756,7,fil,ito,null,null,A,2026-02-19 20:40:31.084756+00
757,7,fi,se,null,null,A,2026-02-19 20:40:31.084756+00
758,7,fr,il,null,null,A,2026-02-19 20:40:31.084756+00
759,7,fy,it,null,null,A,2026-02-19 20:40:31.084756+00
760,7,gl,iso,null,null,A,2026-02-19 20:40:31.084756+00
761,7,ka,ეს,null,es,A,2026-02-19 20:40:31.084756+00
762,7,de,es,null,null,A,2026-02-19 20:40:31.084756+00
763,7,el,αυτό,null,aftó,A,2026-02-19 20:40:31.084756+00
764,7,gu,તે,null,te,A,2026-02-19 20:40:31.084756+00
765,7,ht,li,null,null,A,2026-02-19 20:40:31.084756+00
766,7,ha,shi,null,null,A,2026-02-19 20:40:31.084756+00
767,7,he,זה,null,ze,A,2026-02-19 20:40:31.084756+00
768,7,hi,यह,null,yah,A,2026-02-19 20:40:31.084756+00
769,7,hu,az,null,null,A,2026-02-19 20:40:31.084756+00
770,7,is,það,null,null,A,2026-02-19 20:40:31.084756+00
771,7,ig,ya,null,null,A,2026-02-19 20:40:31.084756+00
772,7,ilo,daytoy,null,null,A,2026-02-19 20:40:31.084756+00
773,7,id,itu,null,null,A,2026-02-19 20:40:31.084756+00
774,7,ga,é,null,null,A,2026-02-19 20:40:31.084756+00
775,7,xh,le,null,null,A,2026-02-19 20:40:31.084756+00
776,7,it,esso,null,null,A,2026-02-19 20:40:31.084756+00
777,7,ja,それ,null,sore,A,2026-02-19 20:40:31.084756+00
778,7,jv,iku,null,null,A,2026-02-19 20:40:31.084756+00
779,7,kn,ಅದು,null,adu,A,2026-02-19 20:40:31.084756+00
780,7,kk,ол,null,ol,A,2026-02-19 20:40:31.084756+00
781,7,km,វា,null,vea,A,2026-02-19 20:40:31.084756+00
782,7,rw,iyo,null,null,A,2026-02-19 20:40:31.084756+00
783,7,rn,ico,null,null,A,2026-02-19 20:40:31.084756+00
784,7,ko,그것,null,geugeot,A,2026-02-19 20:40:31.084756+00
785,7,ku,ew,null,null,A,2026-02-19 20:40:31.084756+00
786,7,kmr,ew,null,null,A,2026-02-19 20:40:31.084756+00
787,7,lo,ມັນ,null,man,A,2026-02-19 20:40:31.084756+00
788,7,la,id,null,null,A,2026-02-19 20:40:31.084756+00
789,7,lv,tas,null,null,A,2026-02-19 20:40:31.084756+00
790,7,lt,tai,null,null,A,2026-02-19 20:40:31.084756+00
791,7,lb,et,null,null,A,2026-02-19 20:40:31.084756+00
